"cjis_code","statue_code","code_type","literal","toc","summary_code","hierarchy"
49090,"4532 (A)(3)",PC,"ESCAPE:FAIL TO RETURN TO JAIL AT DES",F,22,65100
49016,"4532 (B)",PC,"ESCAPE JAIL/ETC CHARGED W/FELONY:F",F,22,13900
49082,"4532 (B)",PC,"ESCAPE JAIL/ETC WHILE CHARGED WIT",F,22,65100
49089,"4532 (B)(1)",PC,"ESCAPE WHILE FELONY CHARGE IS PEND",M,63,94900
49085,"4532 (B)(1)",PC,"ESCAPE JAIL/ETC WHILE CHARGED/ETC W",F,22,65100
49086,"4532 (B)(2)",PC,"ESCAPE JAIL/ETC WHILE CHARGED/ETC W",F,22,13900
49093,"4532 (D)",PC,"ESCAPE:FAIL TO RETURN TO JAIL FROM",F,22,65100
49092,"4532 (D)",PC,"ESCAPE:FAIL TO RETURN TO JAIL FROM",M,63,94900
49017,"4533",PC,"GUARD AID ESCAPE",F,22,61790
49018,"4534",PC,"ANY PERSON AID ESCAPE",F,22,61791
49019,"4535",PC,"FURNISH ESCAPE EQUIPMENT",F,22,31500
49057,"4536 (A)",PC,"MDSO ESCAPE:MENTAL HEALTH FACILIT",F,22,61810
49020,"4550",PC,"RESCUE/ATTEMPT RESCUE PRISONER",F,22,64800
49029,"4550.1",PC,"RESCUE/ATTEMPT RESCUE PRISONER",F,22,18100
49030,"4550.2",PC,"RESCUE/ATTEMPT RESCUE PRISONER",F,22,64800
48022,"4570",PC,"COMMUNICATE WITH PRISONER W/O C",M,60,146200
48047,"4570.1",PC,"UNAUTHORIZED COMMUNICATION WIT",M,60,161900
44019,"4570.5",PC,"FALSE IDENTIFICATION FOR PRISON/JAIL",M,60,146400
32044,"4571",PC,"FELON ON PRISON GROUNDS",F,25,36000
32045,"4572",PC,"VAGRANT ON PRISON GROUNDS (REPEA",M,60,161800
58005,"4573",PC,"BRING NARCOTIC/ALCOHOL/ETC INTO P",F,25,35900
58023,"4573",PC,"BRING CONTROLLED SUBSTANCE/ETC IN",F,25,21005
58024,"4573.5",PC,"BRING ALCOHOL/DRUGS/ETC INTO PRIS",F,25,35700
58006,"4573.5",PC,"BRING DRUGS/ETC INTO PRISON/JAIL/ET",F,25,35700
35006,"4573.6",PC,"POSSESS DRUGS/ALCOHOL/ETC IN PRISO",F,25,35800
35286,"4573.6",PC,"POSSESS CONTROLLED SUBSTANCE IN P",F,25,21006
35287,"4573.8",PC,"POSSESS DRUGS/ALCOHOLIC BEVERAGE",F,25,35800
35288,"4573.9",PC,"NONINMATE SELL/ETC CNTL SUB TO PER",F,25,13210
52151,"4574",PC,"WEAPON/TEAR GAS OFFENSE:PRISON/E",F,25,21000
52152,"4574",PC,"WEAPON/TEAR GAS OFFENSE:PRISON/E",M,60,146000
52143,"4574 (A)",PC,"WEAPON/TEAR GAS OFFENSE:PRISON/J",F,19,21000
52156,"4574 (B)",PC,"SEND/ETC TEAR GAS/TEAR GAS WEAPO",F,19,21000
52157,"4574 (C)",PC,"BRING/SEND TEAR GAS/TEAR GAS WEA",M,50,146000
50161,"4575 (A)",PC,"BRING CELL PHONE/ETC INTO JAIL",M,60,151800
50162,"4575 (B)",PC,"INMATE POSSESS TOBACCO PRODUCT/E",I,60,177000
50163,"4575 (D)",PC,"INMATE POSSESS HANDCUFF KEY",M,60,151800
50180,"4576 (A)",PC,"INTEND TO DELIVER CELLPHONE/DEVIC",M,60,151800
29048,"4600",PC,"DAMAGE PRISON/JAIL [OVER $400] (RE",F,25,36100
29039,"4600",PC,"DAMAGE PRISON/JAIL (REPEALED)",M,60,146500
29132,"4600 (A)",PC,"DAMAGE JAIL/PRISON/PROPERTY",F,25,68110
29131,"4600 (A)",PC,"DAMAGE JAIL/PRISON/PROPERTY",M,60,146500
62045,"4657 (A)",FG,"FAIL TO TAG/ETC WILD PIG",M,60,168100
62133,"4750",FG,"TAKE BEAR WITHOUT LICENSE",M,60,168100
62104,"4753",FG,"BEAR:TAGS/POSSESSION VIOLATION",M,60,101150
62020,"4758",FG,"UNLAWFUL SELL/ETC BEAR MEAT/ETC (",M,60,168100
62057,"4758 (A)",FG,"SELL/ETC BEAR MEAT/ETC",M,60,168100
62075,"4800",FG,"INJURE/POSSESS/ETC MOUNTAIN LION",M,60,101100
31214,"4825",BP,"PRACTICE VETERINARY MEDICINE WITH",I,60,175890
31215,"4825",BP,"PRACTICE VETERINARY MEDICINE WITH",M,60,83500
31206,"4935",BP,"PRACTICE ACUPUNCTURE WITHOUT A L",M,60,145800
62165,"5000",FG,"TAKE/SELL/POSSESS TORTOISES",M,60,168100
54474,"5011 (A)",VC,"IDENTIFICATION PLATE DISPLAY VIOL:CO",I,74,173300
54540,"5017 (A)",VC,"IDENTIFICATION PLATE VIOLATION",I,74,173300
31115,"5050",BP,"PRACTICE PUBLIC ACCOUNTING W/O VA",M,60,146600
23129,"5097.99",PR,"POSSESS/ETC NATIVE AMERICAN ARTIFA",F,25,35610
23130,"5097.99 (B)",PR,"POSSESS/ETC NATIVE AMERICAN ARTIFA",F,25,48400
54103,"5200",VC,"IMPROPER DISPLAY OF LICENSE PLATES",I,74,173300
54644,"5200 (A)",VC,"IMPROPER DISPLAY OF LICENSE PLATES",I,74,173300
54645,"5200 (B)",VC,"IMPROPER DISPLAY OF SINGLE LICENSE",I,74,173300
54209,"5201",VC,"LICENSE PLATE POSITION VIOLATION",I,74,173300
54234,"5201 (A)",VC,"LICENSE PLATE POSITION VIOLATION",I,74,173300
54541,"5201 (E)",VC,"LICENSE PLATE:LIVESTOCK TRAILER VIOL",I,74,173300
54528,"5201 (F)",VC,"OBSTRUCTION OF LICENSE PLATE",I,74,173300
54211,"5202",VC,"LICENSE PLATE DISPLAY VIOLATION",I,74,173300
54168,"5204 (A)",VC,"EXPIRED TABS/FAIL TO DISPLAY TABS",I,74,173300
31156,"5371",PU,"OPERATE CHARTER-PARTY CARRIER W/O",M,60,170600
31282,"5379",PU,"OPERATE CHARTER CARRIER WITH SUSP",M,60,170600
31157,"5385",PU,"FAIL TO DISPLAY CLASSIFICATION ID ON",M,60,170800
54638,"5385.7",PU,"OPERATE LIMO W/XTRA PASSENGERS W",M,60,170600
55095,"5411",HS,"ILLEGAL DISCHARGE OF SEWAGE/WAST",M,60,130600
31268,"5411",PU,"CHARTER-PARTY CARRIER EMPLOYEE FA",M,60,170600
31269,"5411.3",PU,"CHARTER-PARTY CARRIER FAILS TO DISP",M,60,101100
31270,"5412",PU,"NON CHARTER-PARTY CARRIER VIOLATI",M,60,170600
62143,"5515 (A)(1)",FG,"TAKE FULLY PROTECTED FISH",M,60,101100
62142,"5521",FG,"TAKE ABALONE:MORATORIUM IN EFFEC",M,60,101100
62089,"5521.5",FG,"ABALONE:RESTRICTED AREA:COMMERC",M,60,101100
49042,"5522",WI,"HOSPITAL ESCAPE BY MDSO (REPEALED",F,22,65000
31225,"5536 (A)",BP,"PRACTICE ARCHITECT WITHOUT LICENSE",M,60,99700
31226,"5536 (B)",BP,"USE STAMP OR SEAL TO IMPLY LICENSE",M,60,99700
31227,"5536 (C)",BP,"ADVERTISE OR REPRESENT AS ""REGISTE",M,60,99700
55141,"5650 (A)",FG,"POLLUTE WATERS:PETROLEUM/ETC",M,60,101122
62175,"5650 (A)(4)",FG,"DEPOSIT REFUSE/LIME/SLAG IN WATER",M,60,101122
62194,"5650 (A)(6)",FG,"DEPOSIT HAZARDOUS MAT TO FISH/PLA",M,60,168100
55142,"5650 (B)",FG,"FACTORY/ETC DEPOSIT REFUSE IN CA W",M,60,101122
55137,"5650 (F)",FG,"POLLUTE WATERS WITH SUB/ETC THAT",M,60,168100
55093,"5652",FG,"PLACE/ETC POLLUTANT NEAR STATE WA",M,60,168100
54391,"5753",VC,"OWNER FAIL TO DELIVER/ETC CERT/REG",I,74,173300
54392,"5753",VC,"DEALER FAIL TO DELIVER/ETC CERTIFICA",M,60,163000
54210,"5900",VC,"FAIL TO NOTIFY DMV OF VEHICLE SALE/",I,74,173300
54483,"5900 (A)",VC,"FAIL TO NOTIFY DMV OF VEHICLE SALE O",I,74,173300
62176,"5901",FG,"IMPEDING FISH PASSAGE IN DESIGNATE",M,60,168100
54401,"5901 (A)",VC,"DEALER/ETC FAIL TO NOTIFY DMV OF VE",M,60,163000
54016,"5902 (A)",VC,"FAIL TO NOTIFY DMV OF OWNERSHIP TR",I,74,173300
31076,"6071",RT,"ENGAGE IN BUSINESS W/O PERMIT TO S",M,60,148100
31158,"6125",BP,"PRACTICE LAW W/O LICENSE",M,60,146900
31084,"6126",BP,"UNAUTHORIZED ADVERTISE/PRACTICE L",M,60,147000
31143,"6126 (A)",BP,"UNAUTHORIZED ADVERTISE/PRACTICE L",M,60,147000
31106,"6126 (B)",BP,"AD/PRACTICE LAW PENDING SUSPENSIO",F,25,67615
31233,"6128 (A)",BP,"ATTORNEY WITH INTENT TO DECEIVE CO",M,32,114000
31234,"6128 (B)",BP,"ATTORNEY WILLFULLY DELAY CLIENT SU",M,32,114000
31235,"6128 (C)",BP,"WILLFULLY RECEIVE UNANSWERABLE M",M,32,114000
49021,"6133",PC,"ESCAPE:NONDEPT CORRECTION INSTITU",F,22,65200
31265,"6152 (A)(1)",BP,"SOLICIT BUSINESS FOR ATTORNEY IN PU",M,60,99700
31266,"6152 (A)(2)",BP,"SOLICIT ANOTHER PERSON TO ACT AS R",M,60,99700
26143,"6200",GC,"COURT OFFICER DESTROY/ALTER/ETC P",F,25,21100
26130,"6201",GC,"DESTROY/ALTER/ETC PUBLIC RECORD/E",F,25,73200
26282,"6203",GC,"MAKE/ETC FALSE CERTIFICATE/ETC",M,60,147700
26168,"6204",GC,"PEACE OFFICER INTENTIONALLY FILE FA",M,60,96900
57044,"6254.21 (B)",GC,"POST ON INTERNET:APPT OFCL HOME A",F,25,37200
57043,"6254.21 (B)",GC,"POST ON INTERNET:APPT OFCL HOME A",M,60,142700
57042,"6254.21 (B)",GC,"POST ON INTERNET:APPT OFCL HOME A",M,60,142700
49043,"6330",WI,"ESCAPE BY MDSO (REPEALED)",F,22,64900
31239,"6401.6",BP,"LEGAL DOCUMENT ASST UNLAWFUL PR",M,60,99700
31283,"6402",BP,"REGISTRATION REQUIREMENT:DISBARR",M,60,99700
55243,"6404.5 (B)",LC,"VENTILATION:WORKPLACE:SMOKING V",I,60,168200
31240,"6410 (A)",BP,"LEGAL DOC ASST/ETC:FAIL TO PROVIDE",M,60,99700
31241,"6415",BP,"LEGAL DOCUMENT ASSISTANT OR UNLA",M,60,99700
55242,"6423 (A)",LC,"SERIOUS VIOL OF STANDARD/ORDER",M,60,167400
31151,"6425",LC,"VIOLATION CAUSE EMPLOYEE DEATH/IM",M,60,167400
61023,"6452",RT,"FAIL TO FILE QUARTERLY SALE/USE TAX",M,60,93300
61031,"6452 (A)",RT,"UNFAILED QUARTERLY TAX RETURN",M,60,93300
61024,"6454",RT,"FAILURE TO FILE SALES/USE TAX RETURN",M,60,93300
61040,"6455 (C)",RT,"FAIL OR REFUSE TO FURNISH REQUIRED",M,60,93300
36266,"6600",WI,"SEXUALLY VIOLENT PREDATOR DEFINITI",N,60,999999
57047,"6603.3 (A)(1)",WI,"DISCLOSE VICTIM/WITNESS NAME/ADR",M,60,142700
57048,"6603.5",WI,"DISCLOSE VICTIM OF SEX OFFENSE NAM",M,60,142700
61022,"6701",RT,"FAIL TO PLACE SECURITY FOR TAX",M,60,93400
49044,"6721",WI,"AID ESCAPE FROM STATE HOSPITAL (RE",F,22,61910
26289,"6787 (B)",BP,"FILE FALSE CERTIFICATE OF REGISTRATIO",M,60,170980
26290,"6787 (H)",BP,"FALSE USE OF ENGINEER/ETC TITLE/ETC",M,60,170980
26174,"7026.10",BP,"FRAUD USE FALSE CONTRACTOR'S LIC N",F,9,53200
31077,"7026.7",BP,"ADVERTISE AS CONTRACTOR W/O LICEN",M,60,175890
26308,"7027.1 (A)",BP,"ADVERTISE AS CONTRACTOR W/O LICEN",M,60,175890
26250,"7027.3",BP,"FRAUDULENT USE OF FALSE CONTRACTO",F,9,53200
31050,"7028",BP,"CONTRACTING W/O LICENSE (AMENDED",M,60,146700
31130,"7028 (A)",BP,"CONTRACTING W/O LICENSE",M,60,146700
31257,"7028.16",BP,"ACT AS CONTRACTOR WITHOUT LICENS",F,9,25400
31258,"7028.16",BP,"ACT AS CONTRACTOR WITHOUT LICENS",M,32,100150
31249,"7028.17 (A)",BP,"UNLICENSE CONTRACTOR FAIL TO COM",M,60,146700
55284,"7050.5 (A)",PC,"REMOVE HUMAN REMAINS/ETC NON D",M,60,166910
55127,"7051",HS,"UNLAWFUL REMOVAL OF HUMAN REM",F,9,46200
55042,"7052",HS,"MUTILATE/ETC GRAVE REMAINS",F,25,71400
55120,"7054",HS,"DEPOSIT/ETC HUMAN REMAINS:SPECIA",M,60,166910
55143,"7054 (A)",HS,"DEPOSIT/DISPOSAL OF HUMAN REMAIN",M,60,166910
55043,"7055",HS,"REMOVE HUMAN REMAINS W/O PERM",M,60,171000
55266,"7103 (A)",HS,"FAIL PERFORM INTERMENT DUTIES",M,60,99500
62181,"7120",FG,"POSSESS UNLAWFUL DAILY BAG LIMIT",M,60,168100
62041,"7121",FG,"UNLAWFUL SALE/ETC SPORT FISH/ETC",M,60,168100
62064,"7145",FG,"FAIL TO POSSESS/ETC LICENSE:FISH/ETC",I,60,168200
26317,"7152",RT,"VERIFY/ETC FALSE/ETC TAX RETURN (AM",M,60,93500
26363,"7152 (A)",RT,"VERIFY/ETC FALSE/ETC TAX RETURN",M,60,93500
31087,"7153",BP,"HOME IMPROVEMENT SALESMAN W/O",M,60,99600
31176,"7153 (A)",BP,"HOME IMPROVEMENT SALESPERSON W",M,60,99600
61027,"7153.5",RT,"EVADE/ETC DETERMINATION OF SALES/",F,25,73510
31056,"7159",BP,"CONTRACTOR VIOLATE HOME IMPROVE",M,60,99500
31113,"7159 (D)",BP,"CONTRACTOR REQ EXCESS DOWNPAYM",M,60,99500
31284,"7161 (B)",BP,"MISREPRESENT CONTRACT COST HOME",M,60,99600
31100,"7317",BP,"PRACTICE/ETC COSMETOLOGY/ETC W/O",M,60,148290
31079,"7320",BP,"PRACTICE/TEACH COSMETOLOGY W/O",M,60,148300
31072,"7325",BP,"PRACTICE COSMETOLOGY W/O LICENSE",M,60,148400
31080,"7326",BP,"PRACTICE COSMETOLOGY FOR COMPEN",M,60,148400
49045,"7326",WI,"AID ESCAPE FROM STATE HOSPITAL/ME",F,22,61910
62195,"7370 (A)",FG,"POSSESS/SALE/ETC STURGEON FOR COM",M,60,168100
31217,"7502",BP,"REPOSSESS WITHOUT VALID LICENSE",M,60,99700
31153,"7506.9 (D)",BP,"REPOSSESSOR WORK WITHOUT VALID R",M,60,99705
31051,"7520",BP,"ENGAGE IN BUSINESS W/O LICENSE",M,60,99700
26291,"7523 (A)",BP,"FALSE USE OF PRIVATE INVESTIGATOR/E",M,60,99710
26293,"7523 (D)",BP,"USE/ETC UNLICENSED PROTECTION DOG",M,60,99712
31184,"7539 (D)",BP,"CONDUCT BUSINESS WITHOUT A PRIVAT",M,60,99714
31181,"7539 (H)",BP,"PRIVATE INVESTIGATOR CONDUCT BUSI",M,60,99714
31148,"7539.3",BP,"SECURITY GUARD FAIL TO WEAR ID PAT",M,60,99716
31149,"7544.6 (A)",BP,"SECURITY GUARD FAIL TO CARRY REGIST",M,60,99718
31150,"7544.6 (B)",BP,"SECURITY GUARD FAIL TO CARRY FIREAR",M,60,99718
53133,"7583.12 (A)",BP,"GUARD FAIL POSSES FIREARM REGISTRA",M,60,175890
31218,"7583.3 (A)",BP,"FAIL TO CARRY WHILE ON DUTY:VALID G",M,60,175890
62065,"7850 (A)",FG,"OPERATE W/O COMMERCIAL FISH LICEN",M,60,168100
62066,"7852 (C)",FG,"FISH WITHOUT COMMERCIAL LICENSE:N",M,60,168100
62080,"7852.27",FG,"COMMERCIAL FISHER FAIL TO POSSESS",M,60,168100
62093,"7857 (D)",FG,"FAIL POSS COMMERICAL FISH LIC/ETC",M,60,168200
62070,"7860 (A)",FG,"TAKE SALMON WITHOUT COMMERCIAL",M,60,168100
62069,"7881 (B)",FG,"VIOLATION:FAIL TO DISPLAY/ETC COMM",M,60,168100
62076,"7923",FG,"FISHING RECORDS VIOLATION:COMMER",M,60,168100
31071,"8040",FG,"PROCESS/ETC FISH/ETC W/O LICENSE (R",M,60,168100
62129,"8043 (A)",FG,"FAIL TO COMPLETE LANDING RECEIPT",M,60,168200
62062,"8047 (C)(1)",FG,"COMMERCIAL FISHERMAN TRANSPORT",M,60,168100
62083,"8050",FG,"LANDING RECORD VIOL:COMMERCIAL F",M,60,168200
29083,"8101 (A)",HS,"DAMAGE/ETC CEMETERY PROPERTY (RE",M,47,132700
29084,"8101 (A)",HS,"DAMAGE/ETC CEMETERY/MORTUARY P",F,25,71400
52265,"8101 (A)",WI,"SELL/ETC DEADLY WEAPON TO MENTAL",F,19,62000
29120,"8101 (B)",HS,"OBLITERATE GRAVE/ETC (REPEALED)",F,25,71400
52243,"8101 (B)",WI,"SELL/ETC FIREARM TO MENTALLY DISOR",F,19,16460
29121,"8101 (C)",HS,"DESTROY/ETC CEMETERY/ETC PROPERT",F,25,71400
53122,"8101 (D)",HS,"DISTURB/ETC FUNERAL SERVICES/ETC (R",F,25,71400
52275,"8103 (A)(1)",WI,"POSSESS/ETC FIREARM/DEADLY WEAPO",F,19,61110
52218,"8103 (F)(1)",WI,"WEAPONS RESTRICTIONS VIOLATION:M",F,19,61110
52654,"8103 (I)",WI,"FIREARM/DEADLY WEAPON RESTRICTIO",M,50,91535
52655,"8103 (I)",WI,"FIREARM/DEADLY WEAPON RESTRICTIO",F,19,61100
26619,"8214.2 (A)",GC,"NOTARY ACT:WITH INTENT TO DEFRAUD",F,25,67600
62058,"8218",FG,"INJURE/ETC SPECIFIC UNDERSIZED SALM",M,60,168100
26583,"8227.1 (A)",GC,"FRAUDULENT REPRESENT SELF AS A NOT",M,60,145800
26584,"8227.1 (B)",GC,"FRAUDULENT ADVERTISE AS A NOTARY",M,60,145800
26585,"8227.1 (C)",GC,"PUPORT TO ACT AS A NOTARY PUBLIC",M,60,145800
26586,"8227.3",GC,"NON-DULY NOTARY:MORTGAGE",F,25,67600
62043,"8278",FG,"TAKE/ETC UNDERSIZED/ETC DUNGENES",M,60,168100
62047,"8305",FG,"COMMERCIALLY TAKE ABALONE:PROHIB",M,60,168100
62088,"8394",FG,"TAKE SWORDFISH W/O PERMIT",M,60,168100
62148,"8399.1 (A)(2)",FG,"DISTRICT 10:SQUID VIOLATION",M,60,168100
31085,"8550",BP,"PRACTICE PEST CONTROL W/O LICENSE",M,60,148700
31159,"8550 (A)",BP,"PRACTICE PEST CONTROL W/O LICENSE",M,60,148700
62050,"8603",FG,"PROHIBITED USE/ETC NET/ETC TO TAKE",M,60,168100
62134,"8623 (A)",FG,"UNLAWFUL USE OF PURSE SEINE",M,60,168100
62171,"8625 (A)",FG,"ILLEGAL SIZE NET USED",M,60,168100
65001,"8634",GC,"CURFEW/ETC VIOLATION DURING LOCA",M,60,144216
66073,"8665",GC,"STATE OF EMERGENCY VIOLATION",M,60,144215
62032,"8685.5",FG,"USE GILL NETS TO TAKE SALMON/ETC",M,60,168100
62033,"8685.6",FG,"POSS FOR SALE/ETC SALMON/ETC TAKE",M,60,168100
26591,"8726",HS,"VIOLATE ENDOWMENT CARE PROVISION",M,31,104800
54512,"8803",VC,"DEALER SURRENDER REVOKE LICENSE",M,60,162300
54081,"8804",VC,"REGISTER VEHICLE IN FOREIGN JURISDIC",M,60,162300
39053,"8880.52",GC,"SELL/ETC LOTTERY TICKETS TO MINOR",M,60,144220
62135,"9002 (A)",FG,"TAMPER WITH MARKED TRAPS",M,60,168100
62094,"9027.5 (A)(3)",FG,"FISHING LINE BUOY VIOLATION",M,60,150200
62099,"9029",FG,"FISHING/LINE VIOL:SPECIFIC DISTRICT",M,60,168200
53125,"9051",GC,"CRIME AGAINST LEGISLATURE",M,46,129300
54619,"9400.1 (F)",VC,"FAILURE TO DISPLAY WEIGHT DECAL CO",I,74,173300
54334,"9406",VC,"FAIL TO REPORT WEIGHT ALTERATION/A",I,74,173300
54393,"9850",VC,"OPERATE UNDOCUMENTED VESSEL W/O",I,74,173300
54394,"9853.2",VC,"UNDOCUMENTED VESSEL FAIL TO DISPL",I,74,173300
54444,"9866",VC,"DISPLAY/ETC IMPROPER NUMBER ON U",I,74,173300
31040,"9884.6",BP,"LICENSE VIOLATION:AUTO REPAIR DEAL",M,60,163200
31138,"9884.6 (A)",BP,"LICENSE VIOLATION:AUTO REPAIR DEAL",M,60,163200
31038,"9884.8",BP,"INVOICE FRAUD",M,32,111300
31091,"9884.9",BP,"AUTO REPAIR DEALER:WRITTEN ESTIMA",M,60,163300
31160,"9884.9 (A)",BP,"ESTIMATE/ETC VIOLATION:AUTO REPAI",M,60,163300
31041,"9891.24",BP,"NONREGISTERED TAX PREPARER (AMEN",M,60,171000
31175,"9891.24 (A)",BP,"NONREGISTERED TAX PREPARER (REPEA",M,60,171000
31112,"9891.24 (B)",BP,"UNREGISTERED TAX PREPARER/ETC (AM",M,60,171000
31082,"9940",BP,"OPEN/OPERATE EMPLOYMENT AGENCY",M,60,171600
31286,"10085.5",BP,"ADV FEE SECURE LOAN BY LIEN ON REA",M,32,111110
31116,"10139",BP,"ACT/ETC AS REAL ESTATE BROKER/ETC W",M,60,148810
31273,"10153.1",BP,"IDENTITY FRAUD:EXAMINATION/APPLIC",M,32,111110
31195,"10167.11 (A)",BP,"FALSE ADVERTISEMENT/ETC RENTAL LIS",M,32,111400
31196,"10167.11 (B)",BP,"REFER FALSE/UNAVAILABLE/ETC RENTA",M,32,111400
31194,"10167.2",BP,"ENGAGE IN RENTAL BUSINESS WITHOUT",M,60,146800
31034,"10238.3",BP,"SELL REAL PROPERTY W/O PERMIT (REP",F,9,53500
31057,"10238.6",BP,"REAL PROPERTY FRAUD (REPEALED)",F,9,53600
31035,"10238.6 (C)",BP,"VIOLATE/ETC REAL ESTATE REGULATION",F,9,53600
31185,"10250.52",BP,"SELL SUBDIVISION WITHOUT PERMIT",F,9,53500
55257,"102850",HS,"FAIL TO NOTIFY CORONER W/OUT MED",M,60,147800
52309,"10500 (B)",FG,"USE/POS PROHIB WEAPON:GAME REFU",M,60,168100
62060,"10500 (C)",FG,"CATCH/ETC FISH/ETC:FISH REFUGE",M,60,168100
62067,"10500 (F)",FG,"POSSESS/ETC SPECIMEN FROM MARINE",M,60,168100
48053,"10501",VC,"FALSE REPORT OF VEHICLE THEFT W/INT",M,60,148900
48095,"10501 (A)",VC,"FALSE REPORT OF VEHICLE THEFT WITH",M,60,148900
48054,"10552",VC,"FALSE REPORT OF VESSEL THEFT WITH I",I,60,176500
48055,"10655",VC,"FAIL TO MAKE A REPORT/KEEP RECORD",I,60,176600
26283,"10676",HS,"ALTER/ETC VITAL STATISTIC CERTIFICAT",M,32,110410
26237,"10690",HS,"FILE/ETC FALSE CERTIFICATE/ETC OF BIR",F,9,27512
26071,"10750",VC,"ALTER/CHANGE VEHICLE IDENTIFICATIO",M,48,163600
26072,"10750 (A)",VC,"ALTER/CHANGE VEHICLE IDENTIFICATIO",M,48,163600
26073,"10751",VC,"BUY/SELL/POSSESS VEHICLE WITH ALTE",M,60,163600
26077,"10751 (A)",VC,"BUY/SELL/POSSESS VEHICLE WITH ALTE",M,60,163800
26106,"10752",VC,"POSSESS/ETC MANUFACTURER'S ID TO",F,9,54700
26220,"10752 (A)",VC,"POSSESS/ETC MANUFACTURER'S ID NUM",F,9,54700
26270,"10752 (B)",VC,"SELL/ETC GOVTL/ETC ISSUED ID NBR/ET",F,9,54700
26306,"10801",VC,"OWN/ETC CHOP SHOP",F,9,23115
26307,"10802",VC,"ALTER/ETC VEHICLE ID NUMBER FOR SA",F,9,54710
26310,"10803 (A)",VC,"BUY VEHICLES/ETC TO SELL/ETC WITH ID",F,9,14220
26311,"10803 (B)",VC,"POSS VEHICLES/ETC TO SELL/ETC WITH",F,9,54712
24053,"10851",VC,"TAKE VEHICLE W/O OWNER'S CONSENT",F,10,46415
24054,"10851 (A)",VC,"TAKE VEHICLE W/O OWNER'S CONSENT",F,10,46415
24067,"10851 (A)",VC,"TAKE VEHICLE WITHOUT OWNER'S CON",M,54,91950
24058,"10851 (B)",VC,"TAKE VEHICLE W/O OWNER'S CONSENT",F,10,17100
24055,"10851 (B)",VC,"TAKE ON-CALL EMERGENCY/ETC VEHICL",F,10,23100
24065,"10851 (B)",VC,"TAKE ON-CALL EMERGENCY/ETC VEHICL",F,10,23100
24063,"10851 (B)(1)",VC,"TAKE VEHICLE W/O OWNER'S CONSENT",F,10,17100
24059,"10851 (C)",VC,"TAKE ON-CALL EMERGENCY/ETC VEHICL",F,10,13700
24062,"10851 (C)(2)",VC,"TAKE EMERGENCY LAW ENFORCEMENT",F,10,13700
24066,"10851 (E)",VC,"TAKE VEHICLE WITHOUT OWNER CONSE",F,10,23100
23066,"10851.5",VC,"THEFT OF BINDER CHAINS",M,48,133800
29050,"10852",VC,"TAMPER WITH VEHICLE",M,48,133900
29051,"10853",VC,"MALICIOUS MISCHIEF TO VEHICLE",M,48,134100
29052,"10854",VC,"BAILEE TAMPER WITH VEHICLE",M,48,96000
27054,"10855",VC,"EMBEZZLE LEASED/RENTED VEHICLE",M,32,104200
27050,"10855",VC,"EMBEZZLE LEASED/RENTED VEHICLE",F,9,45400
26171,"10980",WI,"FRAUD/FORGE W/INTENT TO OBTAIN A",M,32,112400
26170,"10980",WI,"FRAUD/FORGE W/INTENT TO OBTAIN A",F,9,46100
26176,"10980 (A)",WI,"FRAUD TO OBTAIN AID",M,32,112400
26169,"10980 (B)",WI,"CLAIM AID WITH MULTIPLE OR FALSE AP",F,9,46100
26163,"10980 (C)",WI,"FRAUD TO OBTAIN AID",M,32,112400
26162,"10980 (C)",WI,"FRAUD TO OBTAIN AID [OVER $400]",F,9,46100
26165,"10980 (C)(1)",WI,"FRAUD TO OBTAIN AID",M,32,112400
26508,"10980 (C)(2)",WI,"FRAUD TO OBTAIN AID (OVER $400)",M,32,91720
26164,"10980 (C)(2)",WI,"FRAUD TO OBTAIN AID",F,9,46100
26177,"10980 (D)",WI,"FOOD STAMP PROGRAM VIOLATION",F,9,46100
26331,"10980 (E)",WI,"USE/ETC ALTERED/ETC FOOD STAMP/ET",F,11,43420
26193,"10980 (G)",WI,"FOOD STAMP PROGRAM VIOLATION",M,32,112400
26192,"10980 (G)",WI,"FOOD STAMP PROGRAM VIOLATION",F,9,46100
26194,"10980 (G)(1)",WI,"FOOD STAMP PROGRAM VIOLATION",M,32,112400
26178,"10980 (G)(2)",WI,"FOOD STAMP PROGRAM VIOLATION [OV",F,9,46100
26509,"10980 (G)(2)",WI,"FOOD STAMP PROGRAM VIOLATION [OV",M,32,91720
26355,"11010 (A)",BP,"FAIL TO FILE NOTICE OF SELL/ETC FOR R",F,9,53700
31036,"11018.2",BP,"SELL/LEASE W/O PUBLIC REPORT",F,25,76800
31161,"11019 (A)",BP,"REAL ESTATE SALES/ETC VIOLATION",F,9,53800
31052,"11022",BP,"MISLEADING ADVERTISING (AMENDED)",F,9,52900
31152,"11022 (A)",BP,"FALSE/ETC ADVERTISING FOR REAL ESTA",F,9,52900
26083,"11054",WI,"FALSE ELIGIBILITY STATEMENT",F,25,20700
26515,"11100 (A)",VC,"OWN/OPERATE/INSTRUCT DRIVING SCH",M,60,162900
35347,"11100 (G)(1)",HS,"SELL/ETC SPECIFIC SUBSTANCE TO MINO",M,36,118800
35348,"11100 (G)(2)",HS,"MINOR ILLEGALLY POSSESS SPECIFIC SU",M,36,118800
35384,"11100 (G)(3)",HS,"SELL EPHEDRINE/ETC:ILLEGAL AMOUNT",M,36,118900
